Customer_id,Join_date,Gender,Age,predicted_LTV,no_history,LTV_segment
CUST00980,5/9/2023,Female,25,2946.0063,0,Top
CUST00981,6/17/2022,Male,51,1619.6677,0,High
CUST00982,9/23/2022,Male,27,2852.4102,0,Top
CUST00983,7/16/2023,Female,37,3448.459,0,Top
CUST00984,11/4/2023,Female,28,2210.859,0,Top
CUST00985,6/28/2022,Male,28,1175.1443,0,High
CUST00986,12/22/2023,Male,38,4001.0469,0,Top
CUST00987,7/14/2022,Female,63,2346.8572,0,Top
CUST00988,4/8/2024,Female,32,897.1682,0,Mid
CUST00989,5/31/2022,Male,40,4005.7825,0,Top
CUST00990,4/28/2024,Other,51,4958.8613,0,Top
CUST00991,5/6/2022,Other,36,2321.631,0,Top
CUST00992,7/8/2023,Other,23,3527.239,0,Top
CUST00993,7/30/2023,Male,34,2232.903,0,Top
CUST00994,11/24/2023,Male,30,1488.5365,0,High
CUST00995,4/26/2024,Male,58,1928.385,0,High
CUST00996,8/8/2023,Other,53,1326.1053,0,High
CUST00997,4/21/2024,Female,35,2375.711,0,Top
CUST00998,5/6/2023,Male,26,4430.4414,0,Top
CUST00999,7/31/2023,Male,58,886.50366,0,Mid
CUST01000,12/22/2023,Male,37,1781.4846,0,High
CUST01001,3/27/2024,Other,57,1936.151,0,High
CUST01002,4/5/2024,Female,52,4326.233,0,Top
CUST01003,8/19/2023,Other,23,3498.0728,0,Top
CUST01004,11/18/2022,Other,50,5290.1694,0,Top
CUST01005,9/29/2022,Other,59,2677.6611,0,Top
CUST01006,6/15/2022,Male,28,1468.4468,0,High
CUST01007,9/23/2023,Other,55,2265.1978,0,Top
CUST01008,6/28/2022,Female,55,213.29716,0,Low
CUST01009,5/19/2022,Female,27,2808.74,0,Top
CUST01010,5/16/2022,Female,28,2343.966,0,Top
CUST01011,3/16/2024,Female,60,2838.394,0,Top
CUST01012,3/2/2023,Other,57,1004.3034,0,High
CUST01013,4/27/2023,Female,64,3901.4375,0,Top
CUST01014,7/22/2023,Female,56,3185.9773,0,Top
CUST01015,9/4/2022,Other,39,2410.2744,0,Top
CUST01016,8/7/2022,Other,54,5683.348,0,Top
CUST01017,9/21/2022,Male,20,4337.822,0,Top
CUST01018,5/11/2022,Other,70,2323.4968,0,Top
CUST01019,5/28/2023,Other,19,2966.2146,0,Top
CUST01020,1/18/2023,Male,23,2768.7202,0,Top
CUST01021,8/13/2023,Male,20,3405.3838,0,Top
CUST01022,11/20/2022,Other,59,3994.5947,0,Top
CUST01023,5/31/2023,Male,67,1674.2516,0,High
CUST01024,6/10/2023,Female,54,1874.8029,0,High
CUST01025,8/7/2022,Other,34,4447.494,0,Top
CUST01026,4/26/2024,Male,59,998.1731,0,Mid
CUST01027,5/14/2022,Male,31,3402.871,0,Top
CUST01028,8/7/2022,Male,67,3971.0464,0,Top
CUST01029,10/2/2023,Male,54,3255.7375,0,Top
CUST01030,5/18/2022,Other,44,199.24626,0,Low
CUST01031,5/29/2022,Male,57,2209.5464,0,Top
CUST01032,11/2/2022,Male,58,5420.1123,0,Top
CUST01033,8/11/2022,Male,19,2216.5188,0,Top
CUST01034,2/12/2023,Female,49,1217.6715,0,High
CUST01035,11/30/2023,Female,58,4046.784,0,Top
CUST01036,4/4/2023,Other,52,663.1823,0,Mid
CUST01037,12/14/2022,Other,36,1707.6343,0,High
CUST01038,1/28/2024,Female,59,5599.22,0,Top
CUST01039,9/27/2023,Female,37,4166.052,0,Top
CUST01040,3/22/2023,Male,48,4951.322,0,Top
CUST01041,10/28/2023,Male,33,633.64667,0,Mid
CUST01042,5/25/2023,Female,69,2928.352,0,Top
CUST01043,7/1/2023,Other,69,3729.214,0,Top
CUST01044,9/5/2023,Female,61,4016.6995,0,Top
CUST01045,10/19/2023,Other,43,1610.8832,0,High
CUST01046,8/12/2022,Female,37,1588.2924,0,High
CUST01047,12/12/2022,Male,47,4546.5864,0,Top
CUST01048,8/22/2022,Other,22,4525.885,0,Top
CUST01049,3/12/2024,Male,62,1587.8151,0,High
CUST01050,12/1/2022,Female,21,932.05786,0,Mid
CUST01051,12/7/2023,Other,28,876.20294,0,Mid
CUST01052,3/20/2023,Other,46,3535.7034,0,Top
CUST01053,12/28/2022,Other,44,2225.7969,0,Top
CUST01054,2/2/2024,Male,48,3822.5422,0,Top
CUST01055,1/9/2024,Female,47,4072.8184,0,Top
CUST01056,3/10/2024,Male,31,3980.2585,0,Top
CUST01057,5/29/2023,Other,39,3674.2742,0,Top
CUST01058,8/12/2022,Male,56,1183.6654,0,High
CUST01059,6/9/2023,Other,27,3342.7449,0,Top
CUST01060,11/3/2023,Male,38,2186.2144,0,Top
CUST01061,9/7/2022,Female,63,3200.5205,0,Top
CUST01062,12/1/2022,Male,38,3533.2524,0,Top
CUST01063,3/7/2023,Male,64,5911.719,0,Top
CUST01064,12/26/2022,Male,40,5018.235,0,Top
CUST01065,12/12/2023,Male,43,745.2355,0,Mid
CUST01066,8/2/2022,Female,26,5229.4033,0,Top
CUST01067,8/9/2023,Other,66,5419.453,0,Top
CUST01068,7/27/2022,Other,41,1544.9514,0,High
CUST01069,5/21/2023,Other,50,1368.0331,0,High
CUST01070,7/19/2022,Female,53,203.49358,0,Low
CUST01071,7/14/2022,Female,24,463.4181,0,Low
CUST01072,7/19/2022,Male,38,1244.1869,0,High
CUST01073,3/30/2024,Female,33,1370.1276,0,High
CUST01074,12/20/2022,Other,47,1177.011,0,High
CUST01075,3/11/2023,Female,25,497.08026,0,Low
CUST01076,4/6/2024,Other,35,3041.1934,0,Top
CUST01077,7/11/2022,Female,46,4600.513,0,Top
CUST01078,8/2/2023,Female,33,3258.725,0,Top
CUST01079,1/2/2024,Other,27,1162.0018,0,High
CUST01080,2/2/2024,Other,24,4512.19,0,Top
CUST01081,3/9/2023,Female,21,3397.6567,0,Top
CUST01082,6/24/2022,Female,36,1443.2251,0,High
CUST01083,11/14/2022,Male,42,1849.2162,0,High
CUST01084,8/8/2022,Other,57,4892.313,0,Top
CUST01085,5/18/2023,Male,44,4524.0645,0,Top
CUST01086,3/4/2024,Female,33,4665.687,0,Top
CUST01087,7/31/2022,Other,28,4035.8086,0,Top
CUST01088,7/14/2022,Female,70,738.0596,0,Mid
CUST01089,3/17/2024,Other,38,761.0747,0,Mid
CUST01090,3/21/2023,Female,54,618.67896,0,Mid
CUST01091,6/27/2023,Male,64,1180.415,0,High
CUST01092,5/7/2023,Male,38,3782.1196,0,Top
CUST01093,9/25/2023,Male,30,1810.0491,0,High
CUST01094,8/16/2022,Other,66,1234.4636,0,High
CUST01095,2/25/2024,Other,28,802.8713,0,Mid
CUST01096,1/25/2024,Other,49,4251.3193,0,Top
CUST01097,4/26/2023,Male,50,2556.285,0,Top
CUST01098,3/29/2023,Other,47,1056.2554,0,High
CUST01099,3/9/2024,Female,49,4877.6562,0,Top
CUST01100,12/22/2022,Other,37,3041.649,0,Top
CUST01101,10/16/2023,Male,49,1785.4952,0,High
CUST01102,12/29/2023,Male,19,3585.259,0,Top
CUST01103,1/16/2023,Female,23,3010.7717,0,Top
CUST01104,1/18/2023,Other,43,2309.696,0,Top
CUST01105,9/7/2023,Other,50,656.3365,0,Mid
CUST01106,8/30/2023,Female,47,217.16064,0,Low
CUST01107,4/12/2023,Female,33,3424.9873,0,Top
CUST01108,9/2/2023,Male,31,966.1268,0,Mid
CUST01109,6/30/2023,Other,55,1321.9694,0,High
CUST01110,12/17/2023,Female,40,2328.8604,0,Top
CUST01111,10/13/2022,Other,21,3665.5122,0,Top
CUST01112,12/3/2023,Female,21,5337.7603,0,Top
CUST01113,1/3/2024,Male,36,849.5888,0,Mid
CUST01114,6/6/2023,Female,49,461.1307,0,Low
CUST01115,10/17/2022,Female,56,1183.821,0,High
CUST01116,7/4/2023,Female,59,1090.5201,0,High
CUST01117,12/25/2022,Female,61,546.8824,0,Mid
CUST01118,5/26/2022,Female,48,608.7642,0,Mid
CUST01119,11/7/2022,Other,36,3993.5518,0,Top
CUST01120,4/25/2024,Male,52,1525.513,0,High
CUST01121,9/12/2023,Male,18,2868.7715,0,Top
CUST01122,9/24/2022,Female,24,4636.843,0,Top
CUST01123,2/19/2023,Female,45,401.51187,0,Low
CUST01124,10/18/2023,Other,26,2880.1282,0,Top
CUST01125,12/31/2023,Female,34,2019.6421,0,Top
CUST01126,9/3/2022,Female,64,4632.4517,0,Top
CUST01127,9/2/2022,Other,41,2470.0718,0,Top
CUST01128,11/29/2023,Female,66,672.0156,0,Mid
CUST01129,9/7/2022,Other,43,1232.4497,0,High
CUST01130,11/3/2022,Male,41,2089.3313,0,Top
CUST01131,7/7/2023,Female,20,2682.6465,0,Top
CUST01132,2/27/2023,Male,43,499.305,0,Low
CUST01133,3/7/2023,Female,21,2696.7644,0,Top
CUST01134,3/4/2024,Female,54,4862.863,0,Top
CUST01135,9/3/2023,Female,53,661.24115,0,Mid
CUST01136,6/19/2023,Male,30,1860.6796,0,High
CUST01137,5/28/2023,Female,41,462.7721,0,Low
CUST01138,4/24/2023,Other,53,1277.6561,0,High
CUST01139,10/27/2023,Male,36,986.7759,0,Mid
CUST01140,6/7/2023,Other,22,1419.4944,0,High
CUST01141,10/26/2023,Other,42,1240.4023,0,High
CUST01142,11/8/2023,Female,50,4917.1323,0,Top
CUST01143,6/10/2023,Female,46,4213.0146,0,Top
CUST01144,5/23/2023,Male,66,1631.548,0,High
CUST01145,7/24/2023,Male,53,4505.792,0,Top
CUST01146,6/13/2023,Other,35,776.52423,0,Mid
CUST01147,4/22/2023,Female,70,2224.151,0,Top
CUST01148,11/16/2022,Other,57,336.717,0,Low
CUST01149,3/20/2023,Female,61,2013.5201,0,Top
CUST01150,9/13/2022,Other,57,407.34906,0,Low
CUST01151,6/5/2023,Female,25,3682.4248,0,Top
CUST01152,2/6/2024,Male,26,669.104,0,Mid
CUST01153,9/21/2023,Male,24,1563.6826,0,High
CUST01154,9/26/2022,Female,43,1857.9268,0,High
CUST01155,11/13/2023,Other,41,862.5172,0,Mid
CUST01156,2/20/2024,Male,68,3844.3306,0,Top
CUST01157,9/18/2022,Female,39,331.773,0,Low
CUST01158,6/19/2023,Female,53,738.0017,0,Mid
CUST01159,7/6/2023,Other,41,5478.4326,0,Top
CUST01160,6/24/2023,Female,66,6084.2017,0,Top
CUST01161,1/7/2023,Male,27,1851.6456,0,High
CUST01162,12/12/2023,Male,30,4039.0952,0,Top
CUST01163,2/9/2023,Other,56,3214.3408,0,Top
CUST01164,2/7/2024,Other,50,5579.1855,0,Top
CUST01165,3/28/2024,Male,43,4042.5154,0,Top
CUST01166,12/8/2023,Other,50,5136.1455,0,Top
CUST01167,1/17/2023,Male,20,10.2208,0,Low
CUST01168,4/1/2024,Female,20,4236.286,0,Top
CUST01169,7/12/2022,Other,20,3816.3396,0,Top
CUST01170,10/7/2022,Male,26,2244.2817,0,Top
CUST01171,12/9/2022,Other,63,939.0492,0,Mid
CUST01172,7/20/2023,Female,39,4519.145,0,Top
CUST01173,7/19/2022,Male,69,3455.8796,0,Top
CUST01174,10/13/2022,Male,48,428.92578,0,Low
CUST01175,2/4/2023,Male,51,2436.2686,0,Top
CUST01176,5/22/2022,Female,47,1775.8623,0,High
CUST01177,1/5/2023,Male,27,636.38696,0,Mid
CUST01178,10/30/2022,Other,56,3159.426,0,Top
CUST01179,9/16/2022,Male,50,236.58554,0,Low
CUST01180,10/12/2023,Female,26,4511.218,0,Top
CUST01181,7/4/2023,Other,38,4699.3037,0,Top
CUST01182,5/6/2022,Female,57,674.5851,0,Mid
CUST01183,9/3/2023,Other,38,2232.782,0,Top
CUST01184,5/16/2022,Other,28,1523.7203,0,High
CUST01185,8/3/2023,Female,43,2971.059,0,Top
CUST01186,7/17/2022,Female,57,3641.0154,0,Top
CUST01187,8/18/2023,Female,65,464.3954,0,Low
CUST01188,1/30/2024,Female,37,941.12634,0,Mid
CUST01189,7/31/2022,Male,55,2233.887,0,Top
CUST01190,6/12/2022,Female,39,5417.746,0,Top
CUST01191,3/14/2024,Other,50,1427.8578,0,High
CUST01192,6/29/2023,Male,50,4287.2485,0,Top
CUST01193,2/27/2024,Female,52,3763.4856,0,Top
CUST01194,12/8/2023,Male,49,2307.975,0,Top
CUST01195,11/3/2022,Other,63,1393.1232,0,High
CUST01196,12/22/2023,Other,54,1937.824,0,High
CUST01197,3/13/2024,Other,37,2267.1125,0,Top
CUST01198,6/30/2022,Male,48,3250.2615,0,Top
CUST01199,11/17/2022,Male,70,2221.5425,0,Top
CUST01200,5/16/2023,Female,19,3243.4202,0,Top
CUST01201,8/20/2022,Female,41,96.84454,0,Low
CUST01202,11/8/2022,Female,39,4371.6846,0,Top
CUST01203,2/17/2023,Other,61,2523.753,0,Top
CUST01204,6/29/2022,Female,25,2911.815,0,Top
CUST01205,10/8/2023,Male,44,4232.0273,0,Top
CUST01206,7/13/2023,Female,55,3076.8706,0,Top
CUST01207,1/8/2023,Other,37,3147.6243,0,Top
CUST01208,9/3/2023,Female,68,3607.8464,0,Top
CUST01209,7/4/2023,Other,64,756.0905,0,Mid
CUST01210,9/23/2022,Other,62,2213.536,0,Top
CUST01211,1/16/2023,Other,58,1802.667,0,High
CUST01212,4/13/2023,Female,19,4685.214,0,Top
CUST01213,4/19/2024,Male,56,4941.8164,0,Top
CUST01214,2/7/2023,Female,48,2467.7297,0,Top
CUST01215,11/29/2023,Other,34,4845.209,0,Top
CUST01216,6/3/2022,Female,59,4606.352,0,Top
CUST01217,8/22/2022,Female,68,2517.2812,0,Top
CUST01218,4/20/2024,Female,67,4917.197,0,Top
CUST01219,10/13/2022,Other,55,4979.0947,0,Top
CUST01220,8/3/2023,Other,54,1173.7899,0,High
CUST01221,3/13/2023,Female,32,4074.1875,0,Top
CUST01222,9/7/2023,Female,64,4953.091,0,Top
CUST01223,9/19/2023,Female,21,5481.6343,0,Top
CUST01224,12/2/2022,Male,55,148.6937,0,Low
CUST01225,12/29/2023,Other,48,2561.0715,0,Top
CUST01226,5/21/2022,Male,28,4420.7363,0,Top
CUST01227,5/29/2023,Other,51,4117.7437,0,Top
CUST01228,4/14/2023,Female,58,834.61346,0,Mid
CUST01229,1/7/2023,Male,64,2981.1763,0,Top
CUST01230,3/26/2023,Female,57,1557.6392,0,High
CUST01231,4/15/2024,Male,67,2334.376,0,Top
CUST01232,7/7/2023,Female,42,2936.965,0,Top
CUST01233,3/31/2024,Other,27,3449.645,0,Top
CUST01234,6/22/2023,Female,70,428.37256,0,Low
CUST01235,10/24/2023,Other,61,1576.7556,0,High
CUST01236,5/9/2023,Female,33,1461.2449,0,High
CUST01237,6/22/2023,Female,20,68.22225,0,Low
CUST01238,12/24/2023,Other,54,3433.4226,0,Top
CUST01239,11/23/2022,Other,62,2665.824,0,Top
CUST01240,4/15/2024,Male,25,2327.569,0,Top
CUST01241,5/20/2022,Female,30,2982.7932,0,Top
CUST01242,4/1/2024,Male,19,1094.0333,0,High
CUST01243,8/17/2022,Male,46,728.2289,0,Mid
CUST01244,11/28/2022,Other,38,2855.0215,0,Top
CUST01245,7/4/2022,Other,44,1174.2722,0,High
CUST01246,8/25/2022,Female,27,269.97678,0,Low
CUST01247,11/6/2023,Male,44,364.05496,0,Low
CUST01248,8/1/2023,Female,62,1053.582,0,High
CUST01249,9/4/2022,Male,31,3930.676,0,Top
CUST01250,1/5/2023,Other,44,2856.5793,0,Top
CUST01251,7/6/2022,Female,50,1391.6307,0,High
CUST01252,9/5/2022,Male,67,2945.3735,0,Top
CUST01253,11/14/2023,Other,57,2717.2595,0,Top
CUST01254,3/26/2024,Male,48,166.38707,0,Low
CUST01255,11/23/2023,Female,65,412.45004,0,Low
CUST01256,1/6/2024,Other,64,5959.6265,0,Top
CUST01257,3/13/2024,Male,21,1055.4257,0,High
CUST01258,1/29/2024,Male,63,5238.342,0,Top
CUST01259,10/30/2023,Female,26,1216.2646,0,High
CUST01260,12/20/2022,Female,51,1690.62,0,High
CUST01261,11/11/2023,Female,31,3064.2065,0,Top
CUST01262,8/9/2023,Other,53,5016.881,0,Top
CUST01263,7/31/2022,Other,38,1965.5027,0,High
CUST01264,8/28/2023,Female,60,4957.824,0,Top
CUST01265,7/28/2022,Other,48,1491.4382,0,High
CUST01266,10/2/2022,Male,51,4669.6313,0,Top
CUST01267,1/5/2023,Female,42,5158.808,0,Top
CUST01268,8/14/2022,Other,38,2658.382,0,Top
CUST01269,7/16/2023,Other,29,1077.6244,0,High
CUST01270,1/7/2023,Female,47,2029.7208,0,Top
CUST01271,12/6/2022,Female,52,3933.082,0,Top
CUST01272,10/12/2022,Other,39,2645.6047,0,Top
CUST01273,6/17/2023,Other,52,1329.6981,0,High
CUST01274,10/19/2023,Female,40,2490.63,0,Top
CUST01275,3/29/2024,Other,61,3800.8184,0,Top
CUST01276,7/23/2022,Male,67,430.13766,0,Low
CUST01277,6/15/2022,Other,64,3166.2307,0,Top
CUST01278,7/22/2022,Male,61,5022.13,0,Top
CUST01279,7/17/2022,Male,59,4087.24,0,Top
CUST01280,9/12/2023,Other,69,1021.2593,0,High
CUST01281,2/5/2024,Other,62,34.893234,0,Low
CUST01282,12/25/2023,Female,34,5728.582,0,Top
CUST01283,4/17/2024,Male,57,2930.2942,0,Top
CUST01284,8/5/2023,Other,48,2037.1538,0,Top
CUST01285,1/17/2023,Male,30,3047.1748,0,Top
CUST01286,10/7/2022,Female,33,1309.0045,0,High
CUST01287,3/12/2024,Male,35,4224.031,0,Top
CUST01288,12/11/2022,Other,53,3315.836,0,Top
CUST01289,9/24/2023,Other,37,3030.3125,0,Top
CUST01290,10/11/2023,Male,32,1164.7032,0,High
CUST01291,12/27/2023,Female,37,3474.4575,0,Top
CUST01292,6/10/2023,Male,67,4541.549,0,Top
CUST01293,10/26/2023,Other,36,2151.0588,0,Top
CUST01294,2/20/2024,Female,63,5523.8716,0,Top
CUST01295,3/25/2023,Male,31,646.33923,0,Mid
CUST01296,11/8/2023,Male,62,497.05875,0,Low
CUST01297,7/5/2023,Female,63,1562.605,0,High
CUST01298,9/26/2022,Male,49,4718.2656,0,Top
CUST01299,4/5/2023,Female,38,2462.9497,0,Top
CUST01300,7/13/2023,Female,48,3056.8674,0,Top
CUST01301,4/11/2024,Female,40,6155.436,0,Top
CUST01302,4/16/2024,Female,53,2540.0667,0,Top
CUST01303,3/7/2024,Male,68,4623.5693,0,Top
CUST01304,1/15/2023,Male,64,3962.6665,0,Top
CUST01305,6/5/2022,Other,35,2454.3474,0,Top
CUST01306,8/27/2023,Female,36,2752.9026,0,Top
CUST01307,1/28/2023,Other,25,557.30316,0,Mid
CUST01308,1/20/2023,Other,54,3511.3484,0,Top
CUST01309,9/25/2022,Male,61,2936.747,0,Top
CUST01310,5/29/2022,Male,52,4284.249,0,Top
CUST01311,7/1/2023,Male,42,3558.4937,0,Top
CUST01312,7/29/2022,Male,43,168.7406,0,Low
CUST01313,11/22/2022,Other,70,5010.9844,0,Top
CUST01314,10/19/2022,Female,40,780.84204,0,Mid
CUST01315,8/9/2022,Other,67,4573.3257,0,Top
CUST01316,8/29/2022,Other,69,1738.7462,0,High
CUST01317,3/11/2024,Male,27,1079.974,0,High
CUST01318,7/13/2022,Female,36,2334.4587,0,Top
CUST01319,1/18/2023,Other,20,3913.4119,0,Top
CUST01320,6/17/2023,Male,36,3798.834,0,Top
CUST01321,11/11/2022,Male,63,4370.706,0,Top
CUST01322,1/30/2023,Female,23,3053.7788,0,Top
CUST01323,9/14/2022,Other,40,2360.9294,0,Top
CUST01324,1/20/2024,Female,46,1048.693,0,High
CUST01325,5/15/2022,Female,59,485.0905,0,Low
CUST01326,5/1/2023,Female,34,2986.9548,0,Top
CUST01327,4/27/2024,Other,65,1296.6119,0,High
CUST01328,4/15/2024,Male,48,3586.4353,0,Top
CUST01329,4/26/2024,Female,31,1505.8145,0,High
CUST01330,4/20/2023,Female,30,5759.3955,0,Top
CUST01331,10/21/2022,Other,70,5818.9453,0,Top
CUST01332,3/6/2023,Other,52,3833.404,0,Top
CUST01333,8/3/2022,Male,35,608.6619,0,Mid
CUST01334,7/23/2022,Male,53,349.67218,0,Low
CUST01335,4/19/2023,Female,62,5446.0996,0,Top
CUST01336,4/18/2023,Female,35,2318.2446,0,Top
CUST01337,12/28/2023,Other,26,5699.787,0,Top
CUST01338,9/3/2023,Female,24,4373.2627,0,Top
CUST01339,6/29/2022,Other,57,652.9885,0,Mid
CUST01340,5/3/2023,Female,65,3620.2253,0,Top
CUST01341,9/19/2022,Other,55,4934.059,0,Top
CUST01342,1/2/2023,Female,33,865.7022,0,Mid
CUST01343,9/1/2022,Female,33,841.4877,0,Mid
CUST01344,8/14/2022,Female,21,4484.366,0,Top
CUST01345,11/18/2022,Male,60,2122.3247,0,Top
CUST01346,11/23/2023,Female,51,4301.1997,0,Top
CUST01347,4/16/2023,Female,32,4766.7524,0,Top
CUST01348,5/14/2023,Male,58,4841.161,0,Top
CUST01349,7/3/2022,Male,32,1084.6271,0,High
CUST01350,9/16/2022,Female,21,4804.8784,0,Top
CUST01351,10/1/2023,Other,24,357.2547,0,Low
CUST01352,5/17/2022,Female,44,4975.5586,0,Top
CUST01353,8/9/2022,Other,39,2342.6873,0,Top
CUST01354,7/29/2023,Female,63,4625.4365,0,Top
CUST01355,4/7/2023,Other,48,1051.6345,0,High
CUST01356,3/3/2023,Female,24,1803.6655,0,High
CUST01357,3/3/2024,Male,61,3542.9563,0,Top
CUST01358,9/5/2022,Other,67,1311.8964,0,High
CUST01359,10/18/2023,Female,26,967.4619,0,Mid
CUST01360,5/23/2022,Female,18,1331.1475,0,High
CUST01361,1/14/2024,Male,53,346.71454,0,Low
CUST01362,10/24/2022,Other,28,598.7927,0,Mid
CUST01363,2/2/2023,Other,44,2244.9202,0,Top
CUST01364,10/28/2023,Other,59,332.0436,0,Low
CUST01365,9/5/2022,Male,48,5377.511,0,Top
CUST01366,8/31/2023,Other,48,1111.129,0,High
CUST01367,3/7/2023,Other,59,4306.2217,0,Top
CUST01368,2/21/2024,Female,30,4060.7266,0,Top
CUST01369,12/17/2022,Female,66,1052.8424,0,High
CUST01370,12/5/2023,Male,36,1774.9795,0,High
CUST01371,1/7/2023,Other,38,1064.8871,0,High
CUST01372,12/28/2022,Female,36,4828.498,0,Top
CUST01373,4/6/2023,Male,59,1733.754,0,High
CUST01374,9/14/2023,Other,21,3040.0222,0,Top
CUST01375,12/7/2022,Male,67,4513.7847,0,Top
CUST01376,6/9/2023,Other,23,3352.9817,0,Top
CUST01377,1/22/2024,Female,59,758.0945,0,Mid
CUST01378,1/24/2023,Other,54,1847.9049,0,High
CUST01379,9/5/2023,Other,32,5596.678,0,Top
CUST01380,1/31/2023,Other,52,1869.9763,0,High
CUST01381,7/28/2023,Other,65,1890.8635,0,High
CUST01382,7/15/2023,Male,64,434.23352,0,Low
CUST01383,9/3/2023,Other,20,3657.355,0,Top
CUST01384,12/4/2022,Male,29,4840.535,0,Top
CUST01385,1/19/2024,Other,44,354.23828,0,Low
CUST01386,12/25/2022,Other,29,3697.6362,0,Top
CUST01387,10/12/2022,Male,20,776.10864,0,Mid
CUST01388,11/30/2022,Female,43,3210.1711,0,Top
CUST01389,9/14/2022,Female,68,1279.7822,0,High
CUST01390,11/20/2022,Male,49,3708.6733,0,Top
CUST01391,4/15/2024,Other,29,5205.0493,0,Top
CUST01392,2/11/2023,Female,65,3701.2246,0,Top
CUST01393,10/22/2023,Other,36,2552.7378,0,Top
CUST01394,9/20/2022,Male,20,1445.6267,0,High
CUST01395,12/31/2023,Male,18,5017.3003,0,Top
CUST01396,4/11/2023,Female,37,2428.4324,0,Top
CUST01397,12/16/2023,Female,54,325.4363,0,Low
CUST01398,3/5/2023,Other,56,6616.7275,0,Top
CUST01399,4/7/2024,Female,24,2208.5254,0,Top
CUST01400,9/13/2022,Male,39,3337.0474,0,Top
CUST01401,7/19/2022,Male,36,2074.5776,0,Top
CUST01402,12/24/2022,Male,47,2148.6123,0,Top
CUST01403,11/25/2023,Other,59,2114.982,0,Top
CUST01404,9/18/2022,Female,52,4744.5127,0,Top
CUST01405,1/24/2023,Other,51,2302.842,0,Top
CUST01406,2/1/2023,Other,49,3391.8572,0,Top
CUST01407,3/9/2023,Female,26,5134.8945,0,Top
CUST01408,3/17/2024,Male,50,644.65967,0,Mid
CUST01409,8/3/2023,Female,47,482.4859,0,Low
CUST01410,3/10/2024,Female,35,4501.9805,0,Top
CUST01411,1/12/2023,Female,30,3307.5105,0,Top
CUST01412,11/3/2022,Other,69,271.50516,0,Low
CUST01413,6/22/2022,Female,25,195.63696,0,Low
CUST01414,6/3/2022,Male,39,2431.163,0,Top
CUST01415,1/10/2024,Female,28,2342.5337,0,Top
CUST01416,2/15/2023,Male,64,1389.5493,0,High
CUST01417,8/25/2023,Male,47,5526.715,0,Top
CUST01418,8/19/2023,Male,59,2214.8967,0,Top
CUST01419,9/23/2022,Other,34,3720.9426,0,Top
CUST01420,5/7/2023,Other,63,5118.047,0,Top
CUST01421,7/5/2022,Other,29,2258.1738,0,Top
CUST01422,12/27/2023,Female,18,3275.518,0,Top
CUST01423,11/26/2022,Other,65,4305.967,0,Top
CUST01424,5/22/2023,Female,39,497.617,0,Low
CUST01425,10/14/2022,Male,68,2053.911,0,Top
CUST01426,7/18/2023,Female,36,1677.6431,0,High
CUST01427,7/10/2022,Male,54,1164.2015,0,High
CUST01428,8/31/2023,Female,61,4494.9644,0,Top
CUST01429,8/22/2022,Other,66,5260.773,0,Top
CUST01430,12/14/2022,Male,30,3813.2327,0,Top
CUST01431,9/3/2023,Female,29,1553.2289,0,High
CUST01432,12/29/2023,Female,57,226.68787,0,Low
CUST01433,6/21/2023,Other,58,3035.2708,0,Top
CUST01434,1/12/2024,Other,43,2071.858,0,Top
CUST01435,1/1/2023,Other,70,5226.8643,0,Top
CUST01436,3/23/2023,Female,45,4284.994,0,Top
CUST01437,4/28/2023,Other,50,1048.492,0,High
CUST01438,12/3/2023,Female,38,4735.363,0,Top
CUST01439,5/13/2023,Other,23,5612.4287,0,Top
CUST01440,5/7/2023,Female,43,2979.6528,0,Top
CUST01441,8/20/2022,Male,60,2821.7012,0,Top
CUST01442,12/2/2022,Other,24,3629.6838,0,Top
CUST01443,1/8/2024,Male,29,3799.663,0,Top
CUST01444,12/10/2022,Female,26,4375.1284,0,Top
CUST01445,6/14/2022,Male,48,4981.9097,0,Top
CUST01446,11/24/2023,Other,38,2855.7903,0,Top
CUST01447,7/28/2023,Other,33,2023.8627,0,Top
CUST01448,3/18/2023,Female,18,617.2891,0,Mid
CUST01449,6/15/2023,Other,34,2103.1995,0,Top
CUST01450,6/15/2023,Male,42,4548.678,0,Top
CUST01451,4/28/2023,Other,33,5633.4336,0,Top
CUST01452,2/20/2024,Male,46,4549.472,0,Top
CUST01453,5/6/2023,Other,66,4027.1162,0,Top
CUST01454,10/18/2022,Female,35,1734.1411,0,High
CUST01455,3/7/2023,Other,39,3464.4885,0,Top
CUST01456,12/13/2023,Female,37,6129.36,0,Top
CUST01457,3/7/2024,Other,55,3397.066,0,Top
CUST01458,7/6/2023,Female,64,487.91556,0,Low
CUST01459,9/23/2022,Male,54,1673.9636,0,High
CUST01460,7/6/2022,Male,18,4920.46,0,Top
CUST01461,10/18/2022,Male,34,3393.7495,0,Top
CUST01462,7/17/2023,Male,59,1045.9856,0,High
CUST01463,6/21/2023,Female,41,3919.2483,0,Top
CUST01464,12/30/2023,Female,62,3993.4373,0,Top
CUST01465,4/3/2024,Male,33,1235.3274,0,High
CUST01466,7/8/2023,Male,21,5036.3604,0,Top
CUST01467,9/13/2022,Male,60,4226.2812,0,Top
CUST01468,10/22/2022,Other,25,1366.0712,0,High
CUST01469,11/1/2022,Male,47,149.9295,0,Low
