Customer_id,Order_id,Order_date,Order_amount
CUST00834,ORDE4C9DCB0,8/8/2024,450.61
CUST00834,ORDDC5FB0CD,7/24/2024,250.87
CUST00834,ORD8BFC99C5,4/8/2024,129.92
CUST00834,ORD2AD7E219,11/17/2023,137.4
CUST00834,ORD0A73DDC5,12/4/2024,154.69
CUST00834,ORD287C1976,8/26/2024,227.89
CUST00834,ORD4E9CA12F,3/24/2024,395.81
CUST00834,ORD9D6CAF41,3/16/2025,352.79
CUST00834,ORD806366A3,1/13/2025,288.43
CUST00834,ORD9B946523,9/26/2024,301.27
CUST00834,ORDB0D25901,12/5/2023,383.05
CUST00834,ORDF9019D7E,6/3/2024,82.53
CUST00834,ORD1E046D69,10/10/2024,151.33
CUST00834,ORDA410AA4F,2/2/2025,118.3
CUST00834,ORD35D59C80,1/28/2024,191.72
CUST00835,ORD80E160CF,2/19/2025,359.76
CUST00835,ORDEB031A90,4/11/2024,160.26
CUST00835,ORDC3B8A357,3/29/2024,360.76
CUST00835,ORDEB3E7617,2/11/2025,288.14
CUST00835,ORDCEADFCC3,4/22/2024,159.32
CUST00835,ORDA199ED9A,1/31/2025,359.41
CUST00835,ORD230C1A04,2/6/2024,339.91
CUST00835,ORD1BD53A1A,10/16/2024,85.68
CUST00835,ORD1E2DC8E9,6/30/2024,404.55
CUST00835,ORD186ABCFE,2/21/2024,72.99
CUST00835,ORD1C8675AE,6/13/2024,307.65
CUST00835,ORD7611182F,5/25/2024,430.98
CUST00836,ORD49392F3C,6/26/2024,322.01
CUST00836,ORDA11084A0,5/31/2024,23.72
CUST00836,ORDEA24725D,11/16/2023,113.71
CUST00836,ORD4D5DC365,12/26/2024,158.45
CUST00836,ORDA7B5069C,12/7/2023,296.28
CUST00836,ORDACBA3929,2/2/2024,137.12
CUST00836,ORDA080BEB1,10/27/2023,363.36
CUST00836,ORD19206A3B,10/25/2024,375.27
CUST00836,ORDD20045F1,11/4/2023,498.1
CUST00837,ORD935E4AC5,5/17/2024,243.72
CUST00837,ORD615DE95B,10/28/2024,451
CUST00837,ORD411327A3,4/17/2024,486.48
CUST00837,ORD56365123,11/24/2024,325.49
CUST00837,ORDC6676C31,6/11/2024,297.7
CUST00837,ORD7F315A0C,1/1/2025,255.54
CUST00837,ORD8A265FDA,7/14/2024,266.44
CUST00837,ORDE3BEF4D0,11/13/2024,195.21
CUST00837,ORD1B1ABC97,4/7/2025,463.78
CUST00837,ORD29F0D1D2,2/25/2025,327.7
CUST00837,ORD43146795,10/2/2024,436.68
CUST00837,ORD36BC3077,2/10/2025,246.21
CUST00837,ORDB593CF21,12/2/2024,247.16
CUST00838,ORDE6CFB821,8/27/2024,16.97
CUST00838,ORD0CC1F81C,5/10/2024,474
CUST00838,ORDBEAED23D,7/29/2024,177.76
CUST00838,ORD52CA1E92,4/3/2025,161.56
CUST00838,ORD257AD95F,6/16/2024,119.91
CUST00838,ORDBB0AF55E,3/31/2025,146.37
CUST00838,ORDF0C6B68F,12/29/2024,391.23
CUST00838,ORD9597DCD8,11/18/2024,396.74
CUST00838,ORD506EE673,1/11/2025,328.5
CUST00838,ORD9402BFF5,6/13/2024,184.69
CUST00838,ORDC833ABB2,10/17/2024,235.07
CUST00838,ORDBCE44164,4/16/2025,457.22
CUST00838,ORD64C8E16F,6/21/2024,454.09
CUST00839,ORD1C0D4EE2,1/16/2025,450.09
CUST00839,ORD7D2B1C1F,4/14/2025,373.28
CUST00839,ORDD2E320CD,3/2/2025,188.14
CUST00839,ORD042813C7,5/24/2024,26.09
CUST00839,ORD83B5BD9F,2/11/2025,316.94
CUST00839,ORDA80EAA40,4/12/2025,476.49
CUST00839,ORD7FD05111,1/24/2025,258.63
CUST00839,ORD2E7E0C38,2/8/2025,143.02
CUST00839,ORD5D5244F9,7/17/2024,481.21
CUST00839,ORD74ACE59D,8/7/2024,424.84
CUST00839,ORDBD16B8E1,4/7/2025,273.49
CUST00839,ORD32CE3FAD,6/16/2024,48.93
CUST00839,ORD556F5E08,4/28/2025,400.98
CUST00839,ORD33B779EE,3/19/2025,228.85
CUST00839,ORD49E75C17,11/23/2024,266.24
CUST00839,ORD80D9DDC2,2/3/2025,129.9
CUST00839,ORDB0A67F34,12/5/2024,400.66
CUST00840,ORD9C839565,1/9/2024,347.95
CUST00840,ORD9C052752,10/7/2024,328.9
CUST00840,ORD68595923,10/21/2023,130.09
CUST00840,ORD74841772,8/14/2024,347.92
CUST00840,ORDBAE6996B,11/13/2023,233.47
CUST00840,ORD6A49CEFE,1/21/2024,29.71
CUST00841,ORDBA5410C6,11/28/2024,140.22
CUST00841,ORDEEBCD9D4,10/23/2024,145.96
CUST00841,ORDC226523D,8/3/2024,374.12
CUST00841,ORDB548DDDB,2/20/2025,369.34
CUST00841,ORDA0B4BD16,1/3/2025,459.56
CUST00841,ORD0EE5B8C5,12/15/2024,454.01
CUST00841,ORD0F191A62,9/27/2024,74.95
CUST00841,ORDBD8AFB5F,4/24/2024,158.35
CUST00841,ORDEE6D46CE,10/27/2024,111.79
CUST00841,ORD1D7CDD8D,12/7/2024,129.53
CUST00841,ORD6317C981,6/20/2024,383.22
CUST00841,ORD3EE6E9C2,1/19/2025,243.87
CUST00841,ORD850D1B23,11/2/2024,58.15
CUST00841,ORDF86563BF,9/3/2024,442
CUST00841,ORD397A47DA,1/17/2025,35.03
CUST00841,ORDF105128D,7/14/2024,397.11
CUST00841,ORD3DDAC532,4/27/2025,45.8
CUST00841,ORD80275C31,4/16/2024,244.37
CUST00841,ORD5F370B4F,6/1/2024,226.53
CUST00841,ORD0A4B5873,5/3/2024,243.26
CUST00842,ORDF501A77D,7/14/2023,275.76
CUST00842,ORD68C32FB0,4/17/2024,115.35
CUST00842,ORD4CD673E3,4/23/2025,248.74
CUST00842,ORD4C8E01B7,12/30/2024,288.97
CUST00843,ORD3A755303,4/21/2025,220.58
CUST00843,ORD62C0106F,8/28/2024,453.44
CUST00843,ORD1BE3E328,9/21/2023,362.79
CUST00843,ORD75BEFF15,10/29/2024,226.89
CUST00843,ORDAD4C6632,11/4/2023,324.89
CUST00843,ORD65EFDD19,2/6/2024,298.58
CUST00843,ORD12C0F223,5/20/2024,321.12
CUST00843,ORD26065436,3/23/2024,380.22
CUST00843,ORDEAF7B6BD,2/23/2024,496.2
CUST00843,ORDECAD5993,6/22/2023,133.36
CUST00843,ORD948FD926,2/3/2025,209.51
CUST00843,ORD746F0803,2/21/2024,142.66
CUST00843,ORD960C2321,9/11/2023,319.25
CUST00843,ORDC6A0E49A,6/4/2024,171.03
CUST00843,ORDB1C13BC9,1/16/2025,246.81
CUST00843,ORD1E5CC712,10/6/2024,149.04
CUST00843,ORD30E61D9A,1/31/2025,326.19
CUST00843,ORDA3FCEB36,12/27/2023,139.46
CUST00843,ORD41183946,2/24/2025,270.77
CUST00844,ORDC67D8481,4/21/2025,144.89
CUST00844,ORD8B478958,9/20/2023,285.02
CUST00844,ORD8D8B7A97,2/27/2025,161.31
CUST00844,ORD50D0FA79,11/2/2024,225.62
CUST00844,ORDE489EB3D,2/20/2025,488.84
CUST00844,ORD04B61812,5/17/2024,473.39
CUST00844,ORDC62D4B5C,1/2/2025,248.91
CUST00844,ORD1AEEA783,8/15/2023,166.41
CUST00844,ORDACB6D06F,12/3/2024,487.43
CUST00844,ORD2ECC986A,10/16/2023,240.55
CUST00844,ORDFEFFD88E,7/23/2024,89.93
CUST00845,ORD641A671E,12/18/2023,382.61
CUST00845,ORDB9CC2A56,12/6/2023,339.76
CUST00845,ORD2F0E4748,11/18/2024,56.34
CUST00846,ORDA318460F,7/19/2023,177.79
CUST00846,ORD3A8E4B9C,2/22/2025,346.61
CUST00846,ORDAC4812A0,10/9/2023,413.05
CUST00846,ORDDA060FE6,8/15/2023,104.86
CUST00846,ORD24FAA88C,4/24/2024,63.27
CUST00846,ORDAC855364,4/22/2025,123.58
CUST00846,ORD58CB8CD5,9/27/2024,160.53
CUST00846,ORDA5012238,6/23/2024,159.64
CUST00846,ORD423D7CE4,11/29/2023,385.55
CUST00846,ORDEBC8480E,10/18/2023,241.22
CUST00846,ORDB8C6367E,1/23/2024,345.53
CUST00846,ORD33243D08,1/16/2025,464.5
CUST00846,ORDCA6536EA,6/19/2024,113.04
CUST00846,ORD63CA651A,10/15/2024,339.22
CUST00846,ORDA9B21CF4,4/5/2025,168.65
CUST00847,ORDB97AF8BC,11/15/2024,385.53
CUST00847,ORDC6000351,4/7/2024,395.05
CUST00847,ORDFF64A373,5/27/2024,427.66
CUST00847,ORDA73FD510,8/10/2024,308.96
CUST00847,ORDB833231C,5/18/2024,87
CUST00847,ORDF21CE851,8/22/2024,478.79
CUST00847,ORDE4BD020A,12/9/2024,490.77
CUST00848,ORD05ECFBFD,12/21/2024,396.49
CUST00848,ORD63014094,3/10/2025,392.08
CUST00848,ORDCFD29746,4/16/2024,142
CUST00848,ORD0BFC0D00,4/18/2024,467.09
CUST00848,ORD05AC5E6E,3/3/2024,241.27
CUST00848,ORD4A42BF18,3/17/2025,429.56
CUST00848,ORD1AD0C058,2/19/2025,158.77
CUST00848,ORD2C9362A7,12/3/2024,81.04
CUST00848,ORD57B52D81,5/19/2024,173.52
CUST00848,ORDA85F2F5C,9/26/2024,183.43
CUST00848,ORD91A9C1DC,11/2/2024,375.15
CUST00848,ORD4F7D387F,2/25/2024,230.36
CUST00848,ORD5040ABFC,11/7/2024,218.4
CUST00848,ORDA019A09F,4/2/2024,202.84
CUST00848,ORDCC7CBDAC,8/5/2024,214.39
CUST00848,ORD93BEC356,10/14/2024,383.49
CUST00848,ORD611C9B7B,3/25/2025,208
CUST00848,ORDDD2A0CA3,11/10/2024,484.65
CUST00848,ORD4CB4F786,4/3/2024,183.27
CUST00848,ORD47E9DC0A,11/20/2024,404.63
CUST00849,ORD0EC81ED0,4/20/2024,385.85
CUST00849,ORD06DA81F8,1/5/2025,19.55
CUST00849,ORD8A980558,2/15/2025,355.13
CUST00849,ORDD5F37953,3/27/2024,112.22
CUST00849,ORDF3EB18AA,1/15/2024,361.17
CUST00849,ORD2AFD5774,3/22/2024,154.45
CUST00849,ORDD074C1F1,6/23/2024,193
CUST00849,ORD7AAA940E,2/24/2025,167.7
CUST00849,ORDDC58FA2C,12/29/2024,397.55
CUST00849,ORDF9D45FF7,3/31/2025,169.59
CUST00849,ORD9E39AD6A,1/9/2025,284.39
CUST00849,ORDC2B2FE96,12/16/2023,107.73
CUST00849,ORD894CCBC2,8/3/2023,115.34
CUST00849,ORD3797F40A,2/4/2025,256.44
CUST00849,ORDE1BB7591,9/30/2023,429.64
CUST00850,ORD4723FA3D,4/5/2024,46.47
CUST00850,ORD6A0C8A25,12/6/2024,88.6
CUST00850,ORD3095C261,4/15/2025,364.2
CUST00850,ORD25A5D575,12/22/2023,471.33
CUST00851,ORD6C29126C,4/3/2025,240.24
CUST00851,ORDC9EA095E,4/12/2024,485.86
CUST00851,ORDA8B7678C,10/15/2024,32.54
CUST00851,ORDF6DFEA50,12/14/2024,333.11
CUST00851,ORD627D0D94,12/29/2023,347.02
CUST00851,ORDC1C6862C,12/21/2023,455.35
CUST00851,ORD9E333774,4/28/2024,248.65
CUST00851,ORD57C07580,8/26/2024,147.27
CUST00851,ORD15F1C973,9/12/2023,307.29
CUST00851,ORD08805E07,6/25/2024,193.76
CUST00851,ORDF912C74C,1/9/2024,59.71
CUST00851,ORDDA6BFC1B,11/20/2024,323.42
CUST00851,ORDF9094F2B,3/12/2025,145.26
CUST00851,ORDF169D978,3/17/2025,191.03
CUST00851,ORD53BC69A0,1/7/2025,462.57
CUST00851,ORD0DD1E745,1/5/2024,64.41
CUST00851,ORD23673EF5,4/29/2025,75.8
CUST00851,ORD436739BB,11/29/2023,377.41
CUST00851,ORD259F58F0,10/7/2023,169.03
CUST00852,ORDAD66EFD2,11/3/2024,413.91
CUST00852,ORD07EE913D,2/8/2025,438.24
CUST00852,ORD13FD72B0,7/12/2024,299.01
CUST00852,ORD5B9CB29A,2/19/2025,291.3
CUST00852,ORD74F0FAC3,1/26/2025,285.3
CUST00852,ORD0A4F86E1,10/31/2024,224.75
CUST00852,ORDCE79B049,5/25/2024,170.64
CUST00852,ORD4B981467,4/26/2024,277.83
CUST00852,ORD6F834D07,8/3/2024,333.74
CUST00852,ORDC07D7E7B,4/21/2025,282.77
CUST00852,ORD2B828C53,3/23/2024,410.48
CUST00852,ORDA253EDF8,5/25/2024,347.89
CUST00852,ORDBC0639A8,12/12/2024,78.83
CUST00852,ORDAB7C42F6,5/20/2024,387.25
CUST00853,ORD736DF08A,5/8/2024,479.03
CUST00853,ORD51431AFA,3/12/2025,187
CUST00853,ORDF0542474,4/12/2024,388.62
CUST00853,ORDD9B0E629,11/18/2024,376.16
CUST00853,ORDABC7BEA2,2/11/2024,115.26
CUST00853,ORD84DFC582,11/30/2023,167.42
CUST00853,ORDF8E560E9,3/7/2024,121.56
CUST00853,ORDE6B18AAB,1/12/2025,187.48
CUST00853,ORD8E346B21,5/9/2024,107.5
CUST00853,ORDD2296962,3/12/2024,486
CUST00853,ORDBF0A0EB0,1/25/2024,136.92
CUST00854,ORD9D7B903B,4/5/2025,376.35
CUST00854,ORDAF41E58F,7/2/2024,21.34
CUST00854,ORD77827CA3,3/25/2024,68.4
CUST00854,ORD7DE7EC70,3/13/2024,211.28
CUST00854,ORD873344F2,3/12/2025,204.19
CUST00854,ORDC0AEEBAE,1/29/2024,248.32
CUST00854,ORD946F6CD0,10/14/2024,33.54
CUST00854,ORDF702D213,11/16/2024,268.91
CUST00854,ORD43EEDBF4,4/23/2024,457.36
CUST00854,ORD8EC3369A,10/15/2024,261.01
CUST00854,ORDFBD24CC3,12/26/2024,17.94
CUST00854,ORDFCF82BA1,11/6/2024,224.23
CUST00854,ORD934FF78E,12/1/2024,25.72
CUST00854,ORD393A14C3,5/6/2024,257.06
CUST00854,ORD2308A534,7/11/2024,401.16
CUST00854,ORD22F05D49,3/9/2025,397.17
CUST00854,ORDF4313D40,11/22/2024,251.08
CUST00854,ORDDE5DB1DD,3/10/2025,291.66
CUST00854,ORD7A44EE59,7/8/2024,320.84
CUST00854,ORD5055031C,5/11/2024,369.87
CUST00855,ORDBDB5411A,7/25/2024,55.15
CUST00855,ORDC2C989E3,2/23/2024,283.56
CUST00855,ORD5C4A4E41,11/21/2024,65.04
CUST00855,ORD7A1015E5,1/19/2024,87.53
CUST00855,ORDF7A4A68B,12/27/2023,261.62
CUST00855,ORD2C66D6DA,5/12/2024,427.23
CUST00855,ORDE89DDFF9,12/31/2024,291.22
CUST00855,ORD9C4A3D5D,12/20/2023,239.54
CUST00855,ORD4BBAB8C2,10/29/2023,328.59
CUST00855,ORDC9BFCA9C,1/12/2025,103.53
CUST00855,ORD962332F6,11/13/2023,45.81
CUST00855,ORD2C29923C,8/4/2024,345.14
CUST00855,ORDD03E7D89,11/17/2023,410.7
CUST00855,ORD21F9D77F,1/16/2024,238.2
CUST00855,ORDAB65B45E,11/29/2024,445.78
CUST00855,ORD59BEE190,12/15/2024,497.23
CUST00855,ORD81352407,8/10/2024,84.58
CUST00855,ORDC2F6FCED,12/9/2023,171.91
CUST00855,ORDDC1B6D72,3/12/2025,99.02
CUST00856,ORD85332C60,4/28/2024,176.51
CUST00856,ORD3C82F1AE,12/9/2024,268.58
CUST00856,ORD06DC0E01,2/14/2024,349.37
CUST00856,ORDAA0B5702,8/3/2024,411.9
CUST00856,ORD639E6E79,3/30/2024,221.87
CUST00856,ORDA865C429,1/25/2025,20.53
CUST00856,ORD4C25EB91,2/21/2025,291.62
CUST00856,ORD236739FF,10/31/2024,13.11
CUST00856,ORD6B577B7F,4/19/2024,415.83
CUST00856,ORD63EEE8F1,2/27/2025,19.25
CUST00856,ORD064D36C3,2/27/2025,120.36
CUST00856,ORD81446A23,4/30/2024,219.3
CUST00856,ORD39124F3B,4/14/2024,136.84
CUST00856,ORD2FC50C8C,3/8/2024,119.22
CUST00856,ORD12B0A04D,4/22/2024,340.52
CUST00856,ORD647FAD37,1/21/2025,170.04
CUST00856,ORDDDA94D47,3/8/2024,234.3
CUST00856,ORD36D98E81,4/22/2025,336.05
CUST00856,ORD944781C6,3/26/2024,387.26
CUST00857,ORD9B6523ED,3/27/2024,463.42
CUST00857,ORDD2A78D0E,7/24/2024,447.69
CUST00857,ORDA385E77B,4/26/2024,360.3
CUST00857,ORD11FC5C2D,2/24/2024,292.66
CUST00857,ORDA8CCA44D,10/29/2024,102.54
CUST00857,ORD624E2179,5/25/2024,82.66
CUST00857,ORD183F05A1,3/21/2025,161.16
CUST00857,ORD926D7495,7/16/2024,59.44
CUST00857,ORD4CFDB70C,4/6/2025,271.38
CUST00857,ORD0E569D2D,4/12/2024,472.8
CUST00857,ORD4AE56F8B,2/4/2025,29.33
CUST00857,ORD39F824BD,6/6/2024,72.39
CUST00857,ORD043EAF84,2/15/2025,180.77
CUST00857,ORDFB850A97,12/3/2024,43.94
CUST00857,ORDD600CBCC,4/27/2024,436.57
CUST00857,ORD7CF1407C,3/5/2025,464.95
CUST00857,ORD8B93D39E,11/27/2024,332.5
CUST00857,ORD5BB8531B,5/27/2024,108.83
CUST00857,ORDE761ADC8,12/8/2024,90.01
CUST00858,ORD36D232D8,9/26/2024,124.16
CUST00858,ORD24E6568F,6/24/2024,460.74
CUST00858,ORD2FF124B7,9/7/2024,388.45
CUST00858,ORD9B2A1813,11/4/2024,23.38
CUST00858,ORDB9E6523C,5/20/2024,440.04
CUST00858,ORD0C934B9A,2/15/2024,472.75
CUST00858,ORDC8A1DCAB,8/9/2024,70.32
CUST00858,ORDB15CE221,3/17/2024,474.53
CUST00858,ORD2A46D0AF,10/3/2024,22.46
CUST00859,ORD1AD6FBD8,9/27/2024,196.4
CUST00859,ORD786AFA28,11/5/2024,228.94
CUST00859,ORD4CACC624,3/24/2025,205.6
CUST00859,ORDC324BCD9,9/9/2024,110.76
CUST00859,ORD9883DC54,1/9/2025,196.45
CUST00859,ORD22083BBB,2/10/2025,409.1
CUST00859,ORD83B9A820,7/21/2024,55.5
CUST00860,ORD1D464DDE,9/19/2023,258.28
CUST00860,ORDC8D67688,10/17/2024,293.37
CUST00860,ORD7FAFD0E3,2/2/2024,263.08
CUST00860,ORD67AF470A,8/20/2024,89.81
CUST00860,ORDA1286F5A,6/7/2024,112.72
CUST00860,ORDA2167C22,12/21/2024,470.94
CUST00861,ORD7FE1B4B9,1/13/2024,185.61
CUST00861,ORD845D1103,12/30/2023,497.73
CUST00861,ORD3C19BAC2,2/10/2024,213.41
CUST00861,ORD53DE3B1C,8/8/2024,113.06
CUST00861,ORD7BF35F4B,1/8/2025,54.49
CUST00861,ORD65E613BC,12/8/2024,258.39
CUST00861,ORDCFD449CD,3/19/2025,244.21
CUST00861,ORDB2107744,6/18/2024,259.28
CUST00861,ORDFD58ED5F,8/21/2024,473
CUST00861,ORDAC1184C5,8/27/2024,17.91
CUST00861,ORD64712B93,10/27/2023,196.21
CUST00861,ORD67979934,1/16/2024,215.81
CUST00861,ORD3E80F81C,12/25/2024,481.17
CUST00861,ORDF45B2561,2/11/2024,59.03
CUST00861,ORD25A4DCAC,9/16/2024,186.59
CUST00861,ORD4375ABA4,10/8/2024,161.89
CUST00861,ORDA2F56C39,12/3/2023,42
CUST00861,ORD5E7B8743,3/30/2024,473.51
CUST00861,ORD452700B0,11/7/2023,329.48
CUST00861,ORD39ABCC55,4/8/2025,122.39
CUST00862,ORD40FA6621,4/29/2024,328.71
CUST00862,ORD636A73D3,4/7/2025,406.98
CUST00862,ORD833417B5,5/21/2024,439.21
CUST00863,ORDA78DCF11,7/10/2024,476.14
CUST00864,ORD21DD2FB1,9/23/2023,367.52
CUST00864,ORD16858B2E,1/9/2025,449.69
CUST00864,ORDDFEADBD1,8/16/2023,32.23
CUST00864,ORD9827A046,10/5/2024,425.23
CUST00864,ORD33C16322,9/24/2023,96.91
CUST00864,ORD4DD6CF77,11/4/2023,14.54
CUST00864,ORD18E9FEDF,1/25/2024,264.12
CUST00864,ORD610D2CA4,7/4/2024,78.71
CUST00864,ORD6415C707,3/28/2024,240.21
CUST00865,ORD5F83CD65,8/22/2023,39.98
CUST00865,ORDEB7DF72F,4/9/2024,403.17
CUST00866,ORD11CC0B53,4/10/2024,192.13
CUST00866,ORD0728AA12,3/26/2024,213.29
CUST00866,ORDD4BF1EAA,5/5/2024,87.17
CUST00866,ORDAC9B5481,10/21/2024,94.49
CUST00866,ORD75EE0E15,7/6/2024,468.78
CUST00866,ORDDE6A6A3B,7/24/2024,483
CUST00866,ORDF5DFD9FE,3/20/2024,373.56
CUST00866,ORDF5B54D2A,8/12/2024,407.06
CUST00866,ORDF4A237BA,10/16/2024,98.99
CUST00866,ORD211EDA46,3/21/2024,440.75
CUST00867,ORD20D8AFC4,10/11/2024,395.41
CUST00867,ORD0C4CEEA7,8/20/2024,24.69
CUST00867,ORD4351DAAE,10/22/2023,110
CUST00867,ORD6758EA33,11/27/2024,207.79
CUST00868,ORD56A645A7,11/1/2024,455.4
CUST00868,ORD898217C0,4/15/2024,139.94
CUST00868,ORDFA8A240A,5/4/2024,167.33
CUST00868,ORD7C81E10D,9/2/2024,393.8
CUST00868,ORDABABED11,7/26/2024,172.48
CUST00868,ORDCBA006B3,12/6/2024,445.52
CUST00868,ORD9DE14339,4/9/2024,26.77
CUST00868,ORD7800B74D,10/9/2024,437.29
CUST00868,ORD05A0AA2F,4/28/2024,457.65
CUST00868,ORDDF3045E0,4/14/2025,32.78
CUST00868,ORD09DB025F,8/8/2024,194.75
CUST00868,ORDDB94E622,6/18/2024,303.27
CUST00869,ORDF2F8B882,10/5/2024,93.17
CUST00869,ORDB10C2D50,10/6/2024,59.06
CUST00869,ORDA10BFEB8,2/22/2024,180.85
CUST00869,ORD2217A18D,8/22/2023,119.12
CUST00869,ORDC98F7C25,10/2/2024,215.74
CUST00869,ORD15AF34DE,9/20/2024,42.5
CUST00869,ORDC363345B,12/7/2023,484.68
CUST00869,ORDC8C6A9CB,12/13/2024,237.57
CUST00869,ORD14618D71,11/19/2024,213.39
CUST00869,ORD4C467D53,9/28/2023,450.09
CUST00869,ORD0060FB28,9/5/2024,225.8
CUST00869,ORD25DB304B,5/28/2023,429.89
CUST00869,ORDDE4228EB,7/27/2024,406.62
CUST00869,ORDD4DF07C8,10/26/2024,10.35
CUST00869,ORD38F94BCB,10/17/2024,243.36
CUST00869,ORD0B9DE59A,5/2/2024,450.78
CUST00869,ORD3E790EC0,4/29/2024,135.86
CUST00870,ORD64067090,4/4/2025,331.62
CUST00870,ORDFF28F943,11/27/2024,189.14
CUST00870,ORD751D5F92,4/18/2024,310.67
CUST00870,ORD28012A06,4/21/2024,360.99
CUST00870,ORD6EAAB2F1,2/4/2025,244.12
CUST00870,ORD26228610,2/13/2024,376.87
CUST00870,ORDD3D9338C,4/5/2025,427.46
CUST00870,ORDC27A91F9,11/24/2024,106.18
CUST00870,ORDB03F4B8A,1/10/2024,117.46
CUST00870,ORDB5F0E077,1/6/2025,73.61
CUST00870,ORD435A17C0,1/17/2024,471.72
CUST00871,ORDF24D9A1D,6/5/2024,333.01
CUST00871,ORD83F2F298,11/6/2023,374.16
CUST00871,ORD8937D53C,5/23/2024,361.46
CUST00871,ORD0CE7CC3B,1/7/2025,148.33
CUST00871,ORDD1695BE7,12/18/2023,311.36
CUST00871,ORD3F7BD037,11/23/2023,132.39
CUST00871,ORD7AE9793B,2/24/2025,132.83
CUST00871,ORD49FC5A29,8/3/2024,367.71
CUST00872,ORDE87246E7,3/9/2024,171.03
CUST00872,ORDBBAB5A41,11/14/2023,487.24
CUST00872,ORD57EC9902,2/2/2024,337.49
CUST00872,ORD0967A2CA,8/22/2024,264.76
CUST00872,ORD4E5EC9E1,9/18/2024,292.81
CUST00872,ORDE573E77B,1/30/2025,442.96
CUST00872,ORDECAF554C,9/5/2024,382.35
CUST00872,ORD6015C6D1,3/16/2025,74.54
CUST00872,ORDEDF37139,3/13/2025,216.79
CUST00872,ORD7F5821B5,8/8/2023,333.99
CUST00873,ORD8AF2429F,7/15/2024,370.84
CUST00873,ORD88D8B648,3/26/2025,426.87
CUST00873,ORD8275B2B1,10/25/2024,376.49
CUST00873,ORD23895AD3,5/13/2024,401.89
CUST00873,ORDFC87EE5B,9/15/2023,319.62
CUST00873,ORD71371484,10/12/2023,399.16
CUST00873,ORDE559C506,2/13/2025,489.97
CUST00873,ORDA9010897,10/6/2024,17.02
CUST00873,ORDDA70BCC5,1/5/2025,320.97
CUST00873,ORD2AA5F264,6/18/2024,419.34
CUST00873,ORD92AD7125,2/20/2025,126.54
CUST00873,ORD4D43D50D,3/7/2024,204.41
CUST00873,ORDCE118FF6,2/5/2024,15.74
CUST00873,ORD7AC00D80,4/3/2025,245.58
CUST00873,ORDD3DB0E6D,3/20/2025,430.26
CUST00873,ORD286224E6,8/18/2023,102
CUST00873,ORD9DBEAA9E,8/19/2023,436.07
CUST00873,ORD8ABAB3E2,5/19/2024,485.68
CUST00873,ORD5299A57A,8/20/2024,208.77
CUST00874,ORD9C8DB337,10/29/2023,232.06
CUST00874,ORDC5167DB6,7/19/2024,138.77
CUST00874,ORDE883DC8B,2/9/2024,225.53
CUST00874,ORDB62B8751,2/11/2025,375.03
CUST00874,ORD2DBC99D4,4/14/2024,331.18
CUST00874,ORD41233E1B,4/20/2025,262.1
CUST00874,ORD85B2839F,2/17/2025,175.3
CUST00875,ORD4CFB1A12,12/5/2024,135.09
CUST00875,ORD25E6A2C6,10/27/2024,405.42
CUST00875,ORD5070C610,5/11/2024,248.8
CUST00875,ORDE3171AD0,4/10/2025,278.96
CUST00875,ORDFD9C94D0,2/23/2024,334.99
CUST00875,ORDA4FFD86B,4/6/2024,337.33
CUST00876,ORD9A0F0D97,3/30/2024,384
CUST00876,ORDB264A56D,12/18/2024,138.8
CUST00876,ORD6B183D15,8/4/2024,393.16
CUST00876,ORDCC0A5240,7/7/2024,218.99
CUST00876,ORD30089678,11/21/2023,22.45
CUST00876,ORDCDD79B43,2/7/2024,276.23
CUST00876,ORDC759711C,1/29/2025,56.35
CUST00876,ORD20B1195E,3/9/2025,487.79
CUST00876,ORD6256CEF6,10/24/2023,416.74
CUST00876,ORDF0551E2B,2/20/2025,68.94
CUST00876,ORD9E4F4D67,8/8/2024,359.22
CUST00877,ORDC93D2118,5/6/2024,437.92
CUST00877,ORDD7E3FEE3,11/30/2024,160.44
CUST00877,ORD39B581BF,1/3/2025,223.72
CUST00877,ORD1ED32103,12/21/2023,492.31
CUST00877,ORDF625185B,5/28/2024,50.65
CUST00878,ORD0BE484B7,7/1/2023,99.48
CUST00878,ORDCD08B890,4/18/2024,411.81
CUST00878,ORD4DE61D97,7/18/2023,443.96
CUST00878,ORDA96269FB,8/13/2024,260.34
CUST00878,ORDD0D00FF5,8/29/2024,79.44
CUST00878,ORD0451FE04,4/4/2025,343.48
CUST00878,ORD48AF60CA,6/8/2023,390.2
CUST00878,ORD9316CE48,6/8/2023,107.35
CUST00878,ORD972A0325,6/26/2024,374.85
CUST00878,ORD4F6D9397,2/5/2025,267.53
CUST00878,ORD67A05F49,8/30/2023,392.17
CUST00878,ORDA8F18802,5/30/2023,285.81
CUST00878,ORDA80AB347,9/5/2024,269.98
CUST00878,ORDC38F8314,11/12/2023,33.03
CUST00878,ORD51E67A7A,8/1/2023,271.25
CUST00878,ORD0B0EC67D,11/15/2024,274.33
CUST00878,ORDD7F6EA1B,4/2/2024,349.91
CUST00879,ORD265BE761,1/1/2025,91.71
CUST00879,ORD08875FDC,11/7/2024,87.79
CUST00879,ORD6A08184B,4/15/2025,343.39
CUST00879,ORD18FA0221,3/9/2025,321.1
CUST00879,ORD805FA79E,1/28/2025,430.88
